loan_amnt,term,int_rate,installment,grade,annual_inc,loan_status,dti
29125.0,36,7.49,905.84,0,145000.0,1,25.75
10000.0,36,11.22,328.43,1,85000.0,1,25.02
14600.0,36,8.49,460.82,1,67000.0,1,19.63
24000.0,36,10.64,781.65,1,60000.0,1,23.05
7000.0,36,9.8,225.22,1,32000.0,1,26.26
20000.0,60,9.8,422.98,1,80000.0,1,16.8
20000.0,36,9.17,637.58,1,95750.0,0,19.14
12475.0,36,5.32,375.69,0,26000.0,1,28.49
10000.0,36,14.85,345.92,2,32600.0,1,13.15
19200.0,36,11.48,632.96,1,125000.0,1,18.33
27425.0,36,16.59,972.19,3,79500.0,1,29.71
12000.0,60,12.88,272.31,2,48000.0,1,6.7
29050.0,60,19.48,761.27,4,84000.0,0,10.9
15000.0,36,9.8,482.61,1,89000.0,1,19.5
20000.0,36,11.48,659.33,1,96000.0,1,9.81
35000.0,36,14.85,1210.72,2,80365.0,1,21.79
7200.0,36,6.89,221.96,0,36500.0,1,33.21
7500.0,36,5.32,225.87,0,100000.0,1,4.62
25000.0,60,9.8,528.72,1,85000.0,1,14.78
15000.0,36,6.24,457.97,0,75000.0,1,18.27
28000.0,36,9.17,892.61,1,144800.0,1,25.82
20000.0,36,6.24,610.62,0,70000.0,1,15.38
5000.0,36,9.8,160.87,1,150000.0,1,8.5
18000.0,36,13.99,615.11,2,63000.0,1,17.49
25850.0,36,13.18,873.24,2,58000.0,1,9.39
20000.0,36,12.88,672.73,2,56000.0,1,22.4
18000.0,60,11.99,400.31,2,150000.0,1,17.39
6000.0,36,9.76,192.93,1,40000.0,1,13.08
8000.0,36,14.85,276.74,2,65000.0,0,17.41
16000.0,36,9.17,510.07,1,165000.0,0,16.2
12500.0,36,13.67,425.22,2,54000.0,0,25.49
22000.0,36,6.49,674.18,0,50000.0,1,9.77
27600.0,36,11.99,916.59,2,60000.0,0,25.7
6000.0,36,5.32,180.69,0,35830.0,1,10.69
3600.0,36,14.85,124.54,2,41200.0,1,34.66
3125.0,36,19.48,115.31,4,48000.0,0,3.43
16000.0,60,14.85,379.39,2,48000.0,1,33.18
11900.0,60,17.86,301.28,3,32000.0,1,17.11
1800.0,36,11.99,59.78,2,38000.0,1,5.31
15000.0,36,6.49,459.67,0,60000.0,1,15.86
14400.0,36,6.49,441.29,0,71500.0,1,13.54
8400.0,36,16.55,297.61,3,40452.0,0,13.08
15000.0,36,12.88,504.55,2,109000.0,1,12.34
30250.0,60,12.88,686.43,2,91000.0,1,24.5
28000.0,36,6.49,858.05,0,125000.0,1,18.63
24000.0,60,18.99,622.45,4,59000.0,1,19.89
10000.0,60,18.99,259.36,4,65000.0,1,26.48
9600.0,36,9.17,306.04,1,125000.0,1,9.06
35000.0,60,16.99,869.66,3,104827.0,0,16.91
3000.0,36,12.88,100.91,2,69922.0,0,38.86
15000.0,36,13.44,508.6,2,51480.0,0,18.28
20000.0,60,17.27,499.96,3,64000.0,1,24.26
10000.0,60,17.57,251.61,3,35000.0,0,22.94
19000.0,36,7.49,590.94,0,58000.0,1,14.01
7200.0,36,11.99,239.11,2,52000.0,1,13.71
2150.0,36,7.91,67.29,0,60000.0,1,6.88
4000.0,36,11.48,131.87,1,56000.0,1,12.82
3200.0,36,10.78,104.44,1,49000.0,1,25.91
23250.0,60,18.99,602.99,4,46500.0,1,17.28
8000.0,36,13.44,271.26,2,70000.0,0,27.26
18000.0,36,12.59,602.95,2,130000.0,1,3.42
8000.0,36,6.99,246.99,0,32000.0,1,14.18
10000.0,36,11.99,332.1,2,135000.0,1,15.75
12000.0,36,13.44,406.88,2,53500.0,0,31.83
10000.0,36,10.64,325.69,1,45000.0,1,17.63
6000.0,36,7.26,185.98,0,60000.0,1,9.28
7200.0,36,11.99,239.11,2,26000.0,1,34.86
15000.0,36,9.8,482.61,1,45760.0,1,13.22
5400.0,36,13.99,184.54,2,102000.0,1,9.35
8000.0,36,9.17,255.04,1,52000.0,1,11.86
18000.0,36,12.59,602.95,2,66000.0,1,17.2
24000.0,60,21.48,655.78,4,57774.0,0,24.05
12000.0,60,16.99,298.17,3,97000.0,1,13.65
15000.0,36,6.89,462.41,0,52500.0,1,14.79
6200.0,36,13.44,210.22,2,12406.8,1,22.36
10000.0,36,6.49,306.45,0,150000.0,1,19.66
19200.0,60,12.59,432.84,2,79000.0,1,17.58
3600.0,36,7.91,112.67,0,51000.0,1,12.92
10000.0,36,13.44,339.07,2,83000.0,1,15.17
12000.0,36,10.78,391.62,1,86308.0,0,19.13
3000.0,36,13.99,102.52,2,70000.0,0,24.76
7200.0,36,13.99,246.05,2,34000.0,1,8.4
1500.0,36,9.8,48.27,1,93000.0,1,33.4
13100.0,36,13.18,442.53,2,66461.0,1,31.92
9600.0,36,9.76,308.69,1,95000.0,1,11.93
10000.0,36,10.78,326.35,1,45000.0,1,20.37
16000.0,60,7.89,323.59,0,60000.0,1,17.48
10000.0,36,7.91,312.95,0,40100.0,1,10.81
17500.0,36,9.17,557.89,1,165000.0,1,9.02
20000.0,36,13.99,683.46,2,70000.0,0,33.48
7050.0,36,14.48,242.6,2,19600.0,1,34.72
4200.0,36,14.85,145.29,2,14000.0,0,13.72
15000.0,36,11.48,494.5,1,65000.0,1,23.96
8000.0,36,9.8,257.39,1,45000.0,0,34.47
6000.0,36,11.99,199.26,2,50000.0,1,18.96
15000.0,36,5.32,451.73,0,103000.0,1,15.54
12950.0,36,18.49,471.37,4,36000.0,0,37.83
14000.0,60,13.99,325.69,2,36000.0,1,17.43
11500.0,60,12.59,259.26,2,38393.0,1,9.91
25000.0,60,11.48,549.57,1,135000.0,1,4.65
11000.0,36,9.17,350.67,1,80500.0,1,28.9
19000.0,36,6.49,582.25,0,44000.0,1,16.78
24000.0,60,13.44,551.5,2,90000.0,1,6.76
2400.0,36,11.48,79.12,1,60000.0,0,24.14
35000.0,60,17.86,886.11,3,80000.0,0,24.31
9450.0,36,18.2,342.59,4,37000.0,1,17.74
15000.0,60,16.55,369.17,3,36816.0,0,39.7
22000.0,36,7.49,684.24,0,75000.0,1,24.78
28000.0,36,7.91,876.26,0,150000.0,1,11.51
15000.0,36,9.8,482.61,1,62300.0,1,23.6
23050.0,36,12.88,775.32,2,60000.0,0,33.78
5650.0,36,16.59,200.29,3,30000.0,0,16.08
11200.0,60,13.44,257.37,2,60000.0,1,24.12
4800.0,36,9.17,153.02,1,53000.0,1,26.29
16000.0,36,9.17,510.07,1,125000.0,1,8.84
5000.0,36,11.48,164.84,1,55000.0,0,19.62
6000.0,36,9.8,193.05,1,54200.0,1,9.94
20000.0,36,7.91,625.9,0,85000.0,1,21.21
10000.0,36,11.22,328.43,1,42000.0,0,14.18
12000.0,36,9.8,386.09,1,49500.0,0,34.49
20175.0,36,9.76,648.72,1,70000.0,1,8.71
35000.0,36,8.49,1104.71,1,70000.0,1,31.63
12700.0,36,17.97,458.95,3,32760.0,1,34.32
7000.0,36,8.49,220.95,1,25000.0,0,24.29
28000.0,36,6.89,863.16,0,87000.0,1,22.55
15000.0,36,11.48,494.5,1,50000.0,0,14.07
5000.0,36,11.99,166.05,2,104000.0,1,9.39
25000.0,60,18.99,648.38,4,37856.0,1,23.17
20000.0,60,10.78,432.66,1,110000.0,1,26.67
19200.0,36,13.67,653.14,2,48000.0,1,10.2
16200.0,60,13.99,376.87,2,65000.0,0,21.94
4800.0,36,13.99,164.03,2,64000.0,1,21.45
15000.0,36,9.8,482.61,1,77000.0,1,21.52
8000.0,36,11.22,262.75,1,135000.0,0,26.85
3725.0,36,11.48,122.81,1,12420.0,1,25.51
24950.0,60,18.49,640.24,3,52000.0,1,20.03
15000.0,36,9.8,482.61,1,41000.0,1,24.33
35000.0,36,9.8,1126.07,1,111000.0,1,14.27
12300.0,36,11.99,408.48,2,28000.0,1,29.58
18000.0,36,7.49,559.83,0,75000.0,1,25.65
10000.0,36,17.97,361.38,3,80000.0,1,9.62
15000.0,36,9.17,478.19,1,50000.0,1,18.44
2000.0,36,10.78,65.27,1,66000.0,1,8.55
8000.0,36,9.17,255.04,1,65000.0,1,22.05
14000.0,60,13.99,325.69,2,38000.0,1,11.72
5600.0,36,12.88,188.37,2,38000.0,1,11.76
16800.0,36,10.78,548.27,1,75000.0,0,16.18
10000.0,36,11.48,329.67,1,45000.0,1,24.08
2000.0,36,9.17,63.76,1,62000.0,1,6.35
30000.0,36,10.78,979.04,1,130000.0,0,14.87
30000.0,60,19.48,786.17,4,76000.0,1,17.39
28000.0,36,12.59,937.92,2,150000.0,1,24.87
20000.0,60,11.22,437.05,1,80000.0,0,20.28
15000.0,36,7.91,469.43,0,58000.0,1,27.38
20000.0,60,12.88,453.84,2,110000.0,0,23.89
20000.0,60,17.27,499.96,3,124000.0,0,31.23
24000.0,36,8.49,757.51,1,101000.0,1,29.26
7000.0,36,9.76,225.09,1,65000.0,1,20.49
10800.0,60,17.27,269.98,3,45000.0,1,35.84
10175.0,36,9.8,327.37,1,65000.0,1,28.03
26000.0,36,13.44,881.57,2,85000.0,0,28.14
24000.0,36,6.24,732.74,0,107444.0,1,10.54
16500.0,36,19.48,608.84,4,57000.0,1,34.36
2000.0,36,16.55,70.86,3,43000.0,1,19.56
15000.0,36,9.8,482.61,1,90000.0,1,33.75
10000.0,36,8.49,315.63,1,75000.0,0,21.36
1500.0,36,9.8,48.27,1,63000.0,1,7.68
11000.0,60,14.48,258.7,2,32000.0,1,31.72
3000.0,36,13.44,101.72,2,68000.0,1,11.86
3200.0,36,14.85,110.7,2,87000.0,1,24.69
10000.0,36,5.32,301.15,0,82000.0,1,4.81
35000.0,36,11.99,1162.34,2,105000.0,1,38.07
9000.0,36,8.49,284.07,1,42000.0,1,25.2
10000.0,36,8.49,315.63,1,67000.0,1,13.63
30000.0,36,16.59,1063.48,3,60000.0,0,10.18
12000.0,60,13.67,277.18,2,75000.0,0,17.44
6000.0,36,10.78,195.81,1,43747.0,1,22.55
2700.0,36,11.99,89.67,2,52000.0,1,9.58
6000.0,36,7.49,186.61,0,75000.0,1,17.37
12000.0,36,8.49,378.76,1,95000.0,1,12.35
15000.0,36,11.99,498.15,2,58000.0,1,28.31
23000.0,60,16.55,566.06,3,50000.0,0,28.47
2500.0,36,13.44,84.77,2,40000.0,0,31.38
16800.0,36,10.78,548.27,1,55000.0,1,16.34
6000.0,36,10.64,195.42,1,45500.0,1,18.83
10000.0,36,7.91,312.95,0,75000.0,1,26.19
7200.0,36,11.48,237.36,1,72500.0,1,8.47
8000.0,36,11.99,265.68,2,127963.0,1,25.13
12000.0,36,13.44,406.88,2,75000.0,1,15.09
26500.0,60,13.44,608.95,2,53000.0,1,25.84
15600.0,60,13.44,358.48,2,52000.0,1,15.37
20000.0,36,13.44,678.13,2,42000.0,1,32.8
25000.0,36,11.99,830.24,2,72000.0,0,16.38
19600.0,36,5.32,590.25,0,45000.0,1,18.63
20000.0,36,16.59,708.99,3,115000.0,0,14.35
20000.0,60,21.48,546.49,4,120000.0,1,14.71
30250.0,36,11.99,1004.59,2,96000.0,1,27.66
10900.0,60,8.49,223.58,1,122000.0,1,15.98
13650.0,60,16.99,339.17,3,44000.0,0,36.85
1000.0,36,11.99,33.21,2,36522.0,1,35.72
11750.0,36,12.88,395.23,2,28000.0,1,18.28
31525.0,36,15.77,1104.75,3,85000.0,1,14.65
12000.0,36,5.32,361.38,0,100000.0,1,19.33
10000.0,60,17.27,249.98,3,48000.0,1,39.59
14825.0,60,19.89,391.87,4,60000.0,0,33.44
6000.0,36,8.49,189.38,1,124000.0,1,5.69
12050.0,36,11.48,397.25,1,63000.0,1,29.6
15000.0,36,8.49,473.45,1,53038.0,1,15.89
3475.0,36,19.48,128.23,4,23000.0,1,34.08
19000.0,36,7.26,588.93,0,50000.0,1,15.07
12775.0,60,18.99,331.33,4,37600.0,1,26.68
20000.0,36,18.49,727.98,3,67140.0,1,9.76
20825.0,60,16.59,512.98,3,81500.0,1,24.59
3000.0,36,9.8,96.53,1,60000.0,1,7.5
9000.0,36,8.49,284.07,1,90000.0,1,8.2
15000.0,36,8.49,473.45,1,140000.0,1,21.42
3950.0,36,11.99,131.18,2,50000.0,1,32.79
12000.0,60,16.59,295.6,3,101000.0,1,22.96
10000.0,36,7.49,311.02,0,60000.0,1,26.02
7325.0,36,17.86,264.31,3,36000.0,1,16.23
18000.0,60,11.99,400.31,2,120000.0,1,19.46
12000.0,60,10.78,259.6,1,60000.0,1,4.36
20000.0,60,20.5,535.46,4,67500.0,1,24.78
11175.0,36,9.17,356.25,1,142654.66,1,9.3
3000.0,36,17.27,107.37,3,38000.0,0,4.26
18000.0,36,11.99,597.78,2,60000.0,1,26.14
16000.0,36,18.99,586.42,4,70000.0,1,15.7
7000.0,36,15.77,245.31,3,80000.0,1,13.28
35000.0,60,19.89,925.15,4,103000.0,0,25.07
25000.0,36,7.49,777.55,0,135000.0,1,19.83
6000.0,36,12.88,201.82,2,65000.0,1,28.95
15000.0,60,15.77,362.95,3,65500.0,1,20.58
8000.0,36,8.38,252.1,1,45000.0,0,14.33
35000.0,36,9.17,1115.77,1,164000.0,1,7.08
16000.0,36,6.24,488.5,0,78379.0,1,7.38
11000.0,36,11.22,361.28,1,45000.0,1,23.6
9000.0,36,7.91,281.66,0,90000.0,1,9.28
10500.0,36,13.99,358.82,2,38000.0,1,21.0
18700.0,36,7.49,581.61,0,105000.0,1,31.94
19000.0,36,10.78,620.06,1,155000.0,1,18.42
12000.0,60,10.78,259.6,1,63000.0,0,13.27
16000.0,36,10.78,522.16,1,98000.0,1,6.97
5000.0,36,7.91,156.48,0,86000.0,1,17.14
10000.0,36,12.59,334.97,2,25000.0,1,3.74
15000.0,36,7.89,469.29,0,108500.0,1,5.11
8000.0,36,13.99,273.39,2,42000.0,1,23.26
3425.0,36,15.77,120.03,3,40000.0,1,21.57
2100.0,36,8.49,66.29,1,39000.0,1,30.77
14400.0,36,13.67,489.86,2,73000.0,1,35.36
20000.0,60,18.99,518.71,4,65000.0,0,20.2
24000.0,36,11.48,791.2,1,65000.0,1,30.39
14400.0,60,16.59,354.72,3,93000.0,0,17.29
10000.0,36,11.99,332.1,2,45000.0,1,37.55
15000.0,36,11.22,492.65,1,123000.0,1,17.26
11000.0,36,16.59,389.94,3,55000.0,1,16.85
29500.0,60,10.64,636.12,1,125000.0,1,17.56
20000.0,36,9.17,637.58,1,100000.0,1,11.26
1000.0,36,7.49,31.11,0,35360.0,1,24.95
2000.0,36,14.48,68.83,2,75000.0,0,12.85
10000.0,36,8.49,315.63,1,120000.0,1,35.56
28000.0,60,11.99,622.71,2,98000.0,1,34.81
10800.0,36,13.44,366.19,2,30000.0,1,5.88
12000.0,36,9.17,382.55,1,105000.0,1,7.39
1800.0,36,13.67,61.24,2,62897.12,1,24.39
7200.0,36,15.77,252.32,3,54000.0,1,33.56
18075.0,60,17.57,454.77,3,75000.0,1,37.23
8675.0,36,20.5,324.61,4,33200.0,0,39.59
4000.0,36,11.22,131.38,1,48000.0,1,12.4
20900.0,36,18.49,760.74,3,55000.0,1,18.96
12000.0,36,6.99,370.48,0,114000.0,1,18.99
30000.0,36,9.76,964.64,1,115000.0,0,28.41
27300.0,60,17.97,692.8,3,65000.0,1,17.02
10000.0,36,9.17,318.79,1,81000.0,0,13.97
9425.0,36,11.99,313.0,2,31000.0,1,27.52
15600.0,36,18.99,571.76,4,65000.0,0,14.82
3525.0,36,11.48,116.21,1,20000.0,1,25.63
8400.0,36,9.17,267.79,1,62000.0,1,10.88
6000.0,36,9.17,191.28,1,45000.0,1,14.53
5000.0,36,7.91,156.48,0,55000.0,1,19.99
4600.0,36,17.27,164.63,3,76000.0,1,12.87
8000.0,36,6.99,246.99,0,45000.0,1,15.15
35000.0,36,9.17,1115.77,1,145000.0,1,24.63
11300.0,36,17.97,408.36,3,50250.0,0,32.41
7550.0,36,10.64,245.9,1,25480.0,1,26.19
2800.0,36,11.99,92.99,2,71000.0,1,22.23
13500.0,36,17.97,487.86,3,73000.0,1,35.95
7500.0,36,11.99,249.08,2,65000.0,1,11.59
12000.0,36,6.49,367.74,0,61000.0,1,12.57
16375.0,36,15.41,570.94,3,65000.0,1,19.53
5000.0,36,13.99,170.87,2,58000.0,1,3.81
7900.0,36,12.88,265.73,2,18000.0,1,15.2
2975.0,36,19.48,109.78,4,17590.0,1,28.4
25000.0,36,17.27,894.69,3,50000.0,0,19.21
19300.0,60,11.48,424.27,1,45000.0,1,23.07
8000.0,36,11.48,263.74,1,50000.0,1,34.14
7500.0,36,9.17,239.1,1,30000.0,1,21.48
6500.0,36,13.44,220.4,2,67000.0,1,10.19
20000.0,60,15.77,483.93,3,150000.0,1,11.66
6500.0,36,8.49,205.16,1,15000.0,1,14.72
20400.0,60,12.59,459.9,2,55000.0,1,9.69
24200.0,60,18.99,627.63,4,57668.0,1,31.52
10000.0,36,11.22,328.43,1,26000.0,1,17.82
8700.0,36,9.17,277.35,1,110000.0,1,2.19
16000.0,60,14.85,379.39,2,50000.0,1,19.14
9000.0,36,5.32,271.04,0,48000.0,1,18.55
9600.0,36,14.48,330.35,2,65000.0,1,6.65
10000.0,36,9.8,321.74,1,54500.0,1,24.1
12900.0,36,17.97,466.18,3,38000.0,1,29.85
12000.0,36,11.99,398.52,2,108000.0,1,12.91
11000.0,60,13.18,251.3,2,94000.0,1,14.29
18000.0,36,6.24,549.56,0,97282.0,1,12.92
9600.0,36,9.17,306.04,1,53000.0,1,29.39
8500.0,36,8.49,268.29,1,48000.0,1,16.13
8000.0,36,7.26,247.97,0,78000.0,0,18.4
20000.0,36,12.88,672.73,2,100000.0,1,21.41
2500.0,36,8.49,78.91,1,38000.0,1,28.11
2000.0,36,11.99,66.42,2,50000.0,1,23.81
7200.0,36,13.99,246.05,2,30000.0,1,18.28
8400.0,36,16.55,297.61,3,35000.0,1,39.63
35000.0,36,8.49,1104.71,1,150000.0,1,6.59
15000.0,36,11.48,494.5,1,155000.0,1,13.76
14400.0,60,20.5,385.53,4,56000.0,0,24.67
15000.0,36,12.88,504.55,2,50000.0,1,13.92
28000.0,60,8.49,574.33,1,95000.0,0,19.6
8000.0,36,7.26,247.97,0,105000.0,1,15.21
13850.0,60,20.5,370.81,4,33000.0,1,36.36
14000.0,36,5.32,421.61,0,125000.0,1,9.66
15000.0,36,9.17,478.19,1,100000.0,1,10.69
25000.0,36,17.27,894.69,3,72000.0,1,13.13
10000.0,36,12.88,336.37,2,100000.0,1,16.18
15000.0,36,9.8,482.61,1,52500.0,1,4.96
14400.0,60,19.89,380.64,4,51000.0,0,23.46
24000.0,36,5.32,722.76,0,58872.0,1,12.03
10000.0,36,16.55,354.3,3,70000.0,1,21.93
20000.0,36,11.99,664.2,2,70000.0,1,10.25
7000.0,36,9.8,225.22,1,20890.8,1,9.32
2800.0,36,12.88,94.19,2,75000.0,1,3.44
10000.0,36,6.99,308.73,0,120000.0,1,13.73
15500.0,36,14.85,536.18,2,50000.0,1,25.54
15000.0,36,9.76,482.32,1,38000.0,1,19.43
14400.0,36,7.26,446.35,0,68000.0,1,21.0
6000.0,36,11.99,199.26,2,32000.0,1,29.71
20000.0,36,7.91,625.9,0,122000.0,1,19.6
11200.0,36,11.99,371.95,2,37000.0,0,7.78
20000.0,60,11.99,444.79,2,125000.0,0,11.42
3250.0,36,17.86,117.27,3,33839.0,1,27.7
15000.0,36,16.59,531.74,3,110000.0,1,25.09
8000.0,36,9.76,257.24,1,140000.0,0,23.91
8400.0,36,6.89,258.95,0,55000.0,1,14.18
12500.0,36,7.89,391.08,0,42000.0,1,24.74
12000.0,36,8.49,378.76,1,130000.0,1,4.82
21000.0,36,6.99,648.33,0,100000.0,1,18.43
13375.0,36,8.49,422.16,1,45000.0,1,12.85
21000.0,36,9.17,669.46,1,150000.0,1,13.09
9650.0,36,16.59,342.09,3,23000.0,1,22.76
28000.0,36,7.49,870.85,0,110000.0,0,8.53
20000.0,36,6.49,612.89,0,121900.0,1,19.65
27300.0,60,11.99,607.14,2,155000.0,1,23.23
16000.0,36,12.88,538.18,2,54000.0,1,16.31
19750.0,36,7.26,612.18,0,127000.0,1,18.57
24100.0,36,8.38,759.44,1,60000.0,1,17.92
8000.0,36,10.64,260.55,1,47000.0,1,23.9
12000.0,36,10.64,390.83,1,47940.0,1,19.78
16000.0,60,13.99,372.21,2,53000.0,0,31.45
9600.0,36,9.76,308.69,1,30000.0,1,29.24
3600.0,36,11.22,118.24,1,43000.0,1,23.16
5000.0,36,6.99,154.37,0,61000.0,1,30.53
3200.0,36,7.91,100.15,0,30000.0,1,19.66
19575.0,60,13.18,447.2,2,70000.0,0,11.37
10000.0,36,7.91,312.95,0,65000.0,1,14.16
4800.0,36,7.89,150.18,0,65000.0,0,31.35
11400.0,36,10.64,371.29,1,76000.0,1,24.43
15000.0,60,13.99,348.95,2,95000.0,0,5.09
21000.0,60,10.78,454.3,1,102000.0,1,4.08
6000.0,36,14.85,207.56,2,50000.0,1,14.21
10650.0,36,19.89,395.2,4,87500.0,0,11.41
5000.0,36,7.49,155.51,0,45000.0,1,27.07
20000.0,36,9.8,643.47,1,88000.0,1,11.63
17000.0,60,10.64,366.58,1,47500.0,1,18.06
28000.0,36,5.32,843.22,0,162000.0,1,13.52
19200.0,36,5.32,578.21,0,75000.0,1,3.05
6000.0,36,6.24,183.19,0,52180.0,1,16.86
6000.0,36,14.85,207.56,2,65000.0,0,17.08
15000.0,36,9.17,478.19,1,125000.0,1,10.57
18000.0,36,16.59,638.09,3,50000.0,1,14.69
34000.0,36,9.17,1083.89,1,84000.0,1,27.36
5000.0,36,11.48,164.84,1,38000.0,1,28.49
14000.0,36,10.78,456.89,1,55000.0,1,14.2
20000.0,60,9.17,416.82,1,83370.0,1,12.88
20000.0,60,21.48,546.49,4,65000.0,1,10.23
3600.0,36,9.17,114.77,1,70000.0,1,8.08
21000.0,36,11.99,697.41,2,148000.0,1,29.94
28000.0,60,18.99,726.19,4,85000.0,1,13.88
10000.0,60,13.44,229.79,2,52000.0,1,19.39
25000.0,36,5.32,752.87,0,99000.0,1,8.29
24000.0,36,11.22,788.24,1,135000.0,1,4.23
1000.0,36,9.76,32.16,1,47000.0,1,13.53
12000.0,36,9.17,382.55,1,90000.0,0,11.76
24000.0,60,11.99,533.75,2,58000.0,1,22.02
20000.0,36,8.49,631.26,1,70000.0,1,12.51
16000.0,60,9.17,333.46,1,125000.0,1,30.89
25000.0,36,7.49,777.55,0,100000.0,1,29.15
3500.0,36,8.49,110.48,1,54000.0,0,11.33
6300.0,36,6.89,194.21,0,45000.0,1,10.8
14400.0,36,7.49,447.87,0,78000.0,1,28.8
4300.0,36,7.89,134.53,0,55000.0,1,17.94
30000.0,60,13.67,692.93,2,82000.0,0,31.54
35000.0,36,15.77,1226.53,3,104000.0,0,27.26
12000.0,36,9.17,382.55,1,39400.0,1,26.32
12000.0,60,13.18,274.15,2,150000.0,1,6.46
22225.0,36,16.59,787.86,3,70000.0,1,22.27
12300.0,36,11.99,408.48,2,28000.0,1,28.25
35000.0,36,19.48,1291.48,4,120000.0,1,18.99
5000.0,36,8.49,157.82,1,90000.0,1,15.53
30600.0,60,17.97,776.54,3,88500.0,0,39.98
4000.0,36,10.78,130.54,1,32220.0,1,19.66
10000.0,36,12.59,334.97,2,53000.0,1,28.08
4250.0,36,14.85,147.02,2,29000.0,0,16.72
26400.0,36,16.59,935.86,3,60000.0,1,27.58
24000.0,36,5.32,722.76,0,120000.0,1,23.2
19875.0,60,15.77,480.9,3,58000.0,1,23.19
3600.0,36,6.49,110.33,0,34000.0,0,11.22
12000.0,36,7.49,373.22,0,84540.0,1,20.16
9600.0,36,6.49,294.19,0,50000.0,1,8.76
6000.0,36,6.49,183.87,0,72000.0,1,25.08
25000.0,36,7.49,777.55,0,160000.0,1,7.98
12000.0,60,13.44,275.75,2,50000.0,0,21.32
22000.0,36,8.49,694.39,1,94000.0,1,7.66
8000.0,36,9.17,255.04,1,40000.0,1,18.9
5000.0,36,13.18,168.91,2,60000.0,1,26.78
15000.0,36,9.76,482.32,1,108000.0,1,13.08
15400.0,36,13.44,522.16,2,35000.0,1,12.69
19200.0,60,19.89,507.51,4,75000.0,1,8.96
10000.0,36,9.17,318.79,1,45000.0,1,12.21
27600.0,36,13.67,938.89,2,100000.0,1,11.54
2325.0,36,19.99,86.4,4,25882.92,1,16.74
10000.0,60,14.85,237.12,2,125000.0,0,9.33
7000.0,36,6.99,216.11,0,120000.0,1,7.68
6000.0,36,8.38,189.08,1,46000.0,1,14.74
35000.0,36,18.99,1282.79,4,120000.0,1,6.47
12500.0,36,8.49,394.54,1,75300.0,1,13.61
28000.0,60,16.59,689.72,3,109000.0,0,13.85
8000.0,36,5.32,240.92,0,45000.0,1,18.16
12000.0,60,11.99,266.88,2,70000.0,1,19.0
10000.0,36,10.78,326.35,1,50000.0,1,6.58
20000.0,36,5.32,602.3,0,125000.0,1,7.42
20000.0,36,10.78,652.7,1,55000.0,1,36.94
15000.0,60,11.99,333.6,2,61000.0,0,17.61
11400.0,36,11.48,375.82,1,50000.0,1,23.64
24000.0,36,5.32,722.76,0,125000.0,1,8.9
8150.0,36,19.99,302.85,4,30000.0,1,28.28
15400.0,60,21.99,425.25,5,96000.0,1,7.55
12000.0,36,9.76,385.86,1,41000.0,1,14.87
8200.0,36,7.89,256.55,0,22000.0,1,25.75
14000.0,60,15.77,338.75,3,45500.0,0,19.24
21000.0,60,19.48,550.32,4,79500.0,1,16.91
30000.0,60,13.44,689.37,2,115000.0,1,15.61
15000.0,36,8.49,473.45,1,120000.0,1,26.85
10000.0,36,17.97,361.38,3,34500.0,1,35.23
18000.0,36,8.38,567.22,1,55000.0,1,18.2
28000.0,36,15.41,976.27,3,130000.0,1,16.15
35000.0,36,17.27,1252.56,3,106000.0,1,13.52
28750.0,36,17.27,1028.89,3,70000.0,0,24.19
6000.0,36,13.99,205.04,2,100000.0,1,25.94
6000.0,36,6.89,184.97,0,45000.0,1,18.04
15000.0,36,7.91,469.43,0,95000.0,1,23.04
4000.0,36,12.88,134.55,2,130000.0,1,14.01
12000.0,36,9.8,386.09,1,39500.0,1,25.43
2000.0,36,9.8,64.35,1,52500.0,0,25.01
23500.0,60,18.99,609.48,4,47000.0,1,18.18
10000.0,36,13.67,340.18,2,30000.0,0,13.32
15000.0,60,13.99,348.95,2,70000.0,1,4.32
10500.0,60,17.97,266.46,3,28832.0,0,23.62
12000.0,36,8.49,378.76,1,100000.0,1,11.76
16000.0,36,6.99,493.97,0,80000.0,1,6.36
8000.0,36,7.91,250.36,0,60000.0,1,10.12
19300.0,36,13.99,659.54,2,42000.0,1,23.2
13000.0,60,13.99,302.42,2,115000.0,1,9.9
24000.0,60,11.99,533.75,2,100000.0,0,13.2
10000.0,36,8.49,315.63,1,50000.0,1,21.75
10000.0,36,10.64,325.69,1,90000.0,1,27.48
24000.0,36,11.22,788.24,1,75000.0,0,24.56
3000.0,36,11.22,98.53,1,90000.0,1,6.53
35000.0,36,13.99,1196.05,2,139000.0,0,17.73
8400.0,36,12.88,282.55,2,20000.0,1,26.11
9600.0,36,6.49,294.19,0,130000.0,1,15.88
10000.0,36,10.78,326.35,1,48000.0,1,22.43
8000.0,36,9.17,255.04,1,100000.0,1,14.52
2000.0,36,11.48,65.94,1,110000.0,1,34.26
8000.0,36,11.22,262.75,1,38500.0,0,17.86
7500.0,36,8.49,236.73,1,60000.0,1,4.5
25000.0,36,11.48,824.17,1,60000.0,1,18.12
18675.0,36,12.88,628.16,2,50000.0,1,25.76
29000.0,36,6.49,888.69,0,110000.0,1,7.79
15500.0,36,8.49,489.23,1,63000.0,1,30.7
35000.0,36,7.91,1095.33,0,125000.0,1,14.04
12000.0,36,13.67,408.22,2,39000.0,1,35.66
6000.0,36,5.32,180.69,0,72000.0,1,17.08
